"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","runoff","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
1988,"Michigan","MI",26,34,23,"US House",17,"gen",FALSE,FALSE,"Other","",FALSE,"total",4,193027,FALSE,20171005
1988,"Michigan","MI",26,34,23,"US House",17,"gen",FALSE,FALSE,"Dennis M. Flessland","republican",FALSE,"total",55197,193027,FALSE,20171005
1988,"Michigan","MI",26,34,23,"US House",18,"gen",FALSE,FALSE,"Other","",FALSE,"total",3,257228,FALSE,20171005
1988,"Michigan","MI",26,34,23,"US House",18,"gen",FALSE,FALSE,"Timothy J. O'Brien","libertarian",FALSE,"total",4003,257228,FALSE,20171005
1988,"Michigan","MI",26,34,23,"US House",18,"gen",FALSE,FALSE,"William S. Broomfield","republican",FALSE,"total",195579,257228,FALSE,20171005
1988,"Michigan","MI",26,34,23,"US House",18,"gen",FALSE,FALSE,"Gary L. Kohut","democrat",FALSE,"total",57643,257228,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",1,"gen",FALSE,FALSE,"Craig Honts","socialist workers",FALSE,"total",957,229813,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",1,"gen",FALSE,FALSE,"Curt Schrimpf","republican",FALSE,"total",67709,229813,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",1,"gen",FALSE,FALSE,NA,NA,TRUE,"total",29,229813,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",1,"gen",FALSE,FALSE,"Timothy J. (Tim) Penny","democratic-farmer-labor",FALSE,"total",161118,229813,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",2,"gen",FALSE,FALSE,"Doug Peterson","democratic-farmer-labor",FALSE,"total",96016,227701,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",2,"gen",FALSE,FALSE,NA,NA,TRUE,"total",46,227701,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",2,"gen",FALSE,FALSE,"Vin Weber","republican",FALSE,"total",131639,227701,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",3,"gen",FALSE,FALSE,"Bill Frenzel","republican",FALSE,"total",215322,315609,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",3,"gen",FALSE,FALSE,NA,NA,TRUE,"total",517,315609,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",3,"gen",FALSE,FALSE,"Dave Carlson","democratic-farmer-labor",FALSE,"total",99770,315609,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",4,"gen",FALSE,FALSE,"Natasha Terlexis","socialist workers",FALSE,"total",1861,250327,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",4,"gen",FALSE,FALSE,NA,NA,TRUE,"total",166,250327,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",4,"gen",FALSE,FALSE,"Bruce F. Vento","democratic-farmer-labor",FALSE,"total",181227,250327,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",4,"gen",FALSE,FALSE,"Ian Maitland","republican",FALSE,"total",67073,250327,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",5,"gen",FALSE,FALSE,"Martin Olav Sabo","democratic-farmer-labor",FALSE,"total",174416,241798,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",5,"gen",FALSE,FALSE,NA,NA,TRUE,"total",268,241798,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",5,"gen",FALSE,FALSE,"T. Christopher Wright","grassroots",FALSE,"total",6468,241798,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",5,"gen",FALSE,FALSE,"Raymond C. Gilbertson","republican",FALSE,"total",60646,241798,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",6,"gen",FALSE,FALSE,"Ray Ploetz","republican",FALSE,"total",89209,259035,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",6,"gen",FALSE,FALSE,NA,NA,TRUE,"total",340,259035,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",6,"gen",FALSE,FALSE,"Gerry Sikorski","democratic-farmer-labor",FALSE,"total",169486,259035,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",7,"gen",FALSE,FALSE,NA,NA,TRUE,"total",89,222496,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",7,"gen",FALSE,FALSE,"Arlan Stangeland","republican",FALSE,"total",121396,222496,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",7,"gen",FALSE,FALSE,"Marv Hanson","democratic-farmer-labor",FALSE,"total",101011,222496,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",8,"gen",FALSE,FALSE,"James L. Oberstar","democratic-farmer-labor",FALSE,"total",165656,222311,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",8,"gen",FALSE,FALSE,"Jerry Shuster","republican",FALSE,"total",56630,222311,FALSE,20171005
1988,"Minnesota","MN",27,41,33,"US House",8,"gen",FALSE,FALSE,NA,NA,TRUE,"total",25,222311,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,FALSE,"Jim Bush","republican",FALSE,"total",38381,175826,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,FALSE,"Jamie L. Whitten","democrat",FALSE,"total",137445,175826,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,FALSE,"Jack Coleman","republican",FALSE,"total",59827,173631,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,FALSE,"Dorothy Benford","independent",FALSE,"total",1403,173631,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,FALSE,"Mike Espy","democrat",FALSE,"total",112401,173631,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,FALSE,"G.V. """"Sonny"""" Montgomery","democrat",FALSE,"total",164651,185380,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,FALSE,"Jimmie Ray Bourland","republican",FALSE,"total",20729,185380,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,FALSE,"Mike Parker","democrat",FALSE,"total",110184,201063,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,FALSE,"Liz Gilchrist","independent",FALSE,"total",2446,201063,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,FALSE,"Thomas Collins","republican",FALSE,"total",88433,201063,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,FALSE,"Gene Taylor","democrat",FALSE,"total",82034,182219,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,FALSE,"Larkin Smith","republican",FALSE,"total",100185,182219,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",1,"gen",FALSE,FALSE,"Terry Inman","libertarian",FALSE,"total",2798,196658,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",1,"gen",FALSE,FALSE,"William (Bill) Clay","democrat",FALSE,"total",140751,196658,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",1,"gen",FALSE,FALSE,"Joseph A. Schwan","republican",FALSE,"total",53109,196658,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",2,"gen",FALSE,FALSE,"Deania Lohmann","libertarian",FALSE,"total",3014,281109,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",2,"gen",FALSE,FALSE,"Robert H. (Bob) Feigenbaum","democrat",FALSE,"total",91645,281109,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",2,"gen",FALSE,FALSE,"Jack Buechner","republican",FALSE,"total",186450,281109,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",3,"gen",FALSE,FALSE,"Lloyd Sloan","libertarian",FALSE,"total",2128,239203,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",3,"gen",FALSE,FALSE,"Mark F. (Thor) Hearne","republican",FALSE,"total",86763,239203,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",3,"gen",FALSE,FALSE,NA,NA,TRUE,"total",107,239203,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",3,"gen",FALSE,FALSE,"Richard A. Gephardt","democrat",FALSE,"total",150205,239203,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",4,"gen",FALSE,FALSE,"Ike Skelton","democrat",FALSE,"total",166480,231873,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",4,"gen",FALSE,FALSE,"David Eyerly","republican",FALSE,"total",65393,231873,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",5,"gen",FALSE,FALSE,"Alan Wheat","democrat",FALSE,"total",149166,212139,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",5,"gen",FALSE,FALSE,"Mary Ellen Lobb","republican",FALSE,"total",60453,212139,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",5,"gen",FALSE,FALSE,"Mike Hurley","libertarian",FALSE,"total",2520,212139,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",6,"gen",FALSE,FALSE,"Tom Coleman","republican",FALSE,"total",135883,229011,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",6,"gen",FALSE,FALSE,"Doug R. Hughes","democrat",FALSE,"total",93128,229011,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",7,"gen",FALSE,FALSE,"Rob Lurvey","libertarian",FALSE,"total",1728,240911,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",7,"gen",FALSE,FALSE,"Max Bacon","democrat",FALSE,"total",111244,240911,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",7,"gen",FALSE,FALSE,"Mel Hancock","republican",FALSE,"total",127939,240911,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",8,"gen",FALSE,FALSE,"Bill Emerson","republican",FALSE,"total",117601,202402,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",8,"gen",FALSE,FALSE,"Wayne Cryts","democrat",FALSE,"total",84801,202402,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",9,"gen",FALSE,FALSE,"Harold L. Volkmer","democrat",FALSE,"total",160872,236880,FALSE,20171005
1988,"Missouri","MO",29,43,34,"US House",9,"gen",FALSE,FALSE,"Ken Dudley","republican",FALSE,"total",76008,236880,FALSE,20171005
1988,"Montana","MT",30,81,64,"US House",1,"gen",FALSE,FALSE,"Jim Fenlason","republican",FALSE,"total",74405,189683,FALSE,20171005
1988,"Montana","MT",30,81,64,"US House",1,"gen",FALSE,FALSE,"Pat Williams","democrat",FALSE,"total",115278,189683,FALSE,20171005
1988,"Montana","MT",30,81,64,"US House",2,"gen",FALSE,FALSE,"Ron Marlenee","republican",FALSE,"total",97465,175534,FALSE,20171005
1988,"Montana","MT",30,81,64,"US House",2,"gen",FALSE,FALSE,"Buck O'Brien","democrat",FALSE,"total",78069,175534,FALSE,20171005
1988,"Nebraska","NE",31,46,35,"US House",1,"gen",FALSE,FALSE,NA,NA,TRUE,"total",104,218502,FALSE,20171005
1988,"Nebraska","NE",31,46,35,"US House",1,"gen",FALSE,FALSE,"Doug Bereuter","republican",FALSE,"total",146231,218502,FALSE,20171005
1988,"Nebraska","NE",31,46,35,"US House",1,"gen",FALSE,FALSE,"Corky Jones","democrat",FALSE,"total",72167,218502,FALSE,20171005
1988,"Nebraska","NE",31,46,35,"US House",2,"gen",FALSE,FALSE,"Peter Hoagland","democrat",FALSE,"total",112174,222275,FALSE,20171005
1988,"Nebraska","NE",31,46,35,"US House",2,"gen",FALSE,FALSE,NA,NA,TRUE,"total",908,222275,FALSE,20171005
1988,"Nebraska","NE",31,46,35,"US House",2,"gen",FALSE,FALSE,"Jerry Schenken","republican",FALSE,"total",109193,222275,FALSE,20171005
1988,"Nebraska","NE",31,46,35,"US House",3,"gen",FALSE,FALSE,NA,NA,TRUE,"total",16,215501,FALSE,20171005
1988,"Nebraska","NE",31,46,35,"US House",3,"gen",FALSE,FALSE,"John D. Racek","democrat",FALSE,"total",45183,215501,FALSE,20171005
1988,"Nebraska","NE",31,46,35,"US House",3,"gen",FALSE,FALSE,"Virginia Smith","republican",FALSE,"total",170302,215501,FALSE,20171005
1988,"Nevada","NV",32,88,65,"US House",1,"gen",FALSE,FALSE,"Lucille Lusk","republican",FALSE,"total",53588,159076,FALSE,20171005
1988,"Nevada","NV",32,88,65,"US House",1,"gen",FALSE,FALSE,"James H. Bilbray","democrat",FALSE,"total",101764,159076,FALSE,20171005
1988,"Nevada","NV",32,88,65,"US House",1,"gen",FALSE,FALSE,"Patrick O'Neill","libertarian",FALSE,"total",3724,159076,FALSE,20171005
1988,"Nevada","NV",32,88,65,"US House",2,"gen",FALSE,FALSE,"Jim Spoo","democrat",FALSE,"total",75163,185097,FALSE,20171005
1988,"Nevada","NV",32,88,65,"US House",2,"gen",FALSE,FALSE,"Kent Cromwell","libertarian",FALSE,"total",3953,185097,FALSE,20171005
1988,"Nevada","NV",32,88,65,"US House",2,"gen",FALSE,FALSE,"Barbara F. Vucanovich","republican",FALSE,"total",105981,185097,FALSE,20171005
1988,"New Hampshire","NH",33,12,4,"US House",1,"gen",FALSE,FALSE,NA,NA,TRUE,"total",58,218505,FALSE,20171005
1988,"New Hampshire","NH",33,12,4,"US House",1,"gen",FALSE,FALSE,"Bob Smith","republican",FALSE,"total",131824,218505,FALSE,20171005
1988,"New Hampshire","NH",33,12,4,"US House",1,"gen",FALSE,FALSE,"Joseph F. Keefe","democrat",FALSE,"total",86623,218505,FALSE,20171005
1988,"New Hampshire","NH",33,12,4,"US House",2,"gen",FALSE,FALSE,"James W. Donchess","democrat",FALSE,"total",89677,210994,FALSE,20171005
1988,"New Hampshire","NH",33,12,4,"US House",2,"gen",FALSE,FALSE,"Roy Kendel","independent",FALSE,"total",1454,210994,FALSE,20171005
1988,"New Hampshire","NH",33,12,4,"US House",2,"gen",FALSE,FALSE,NA,NA,TRUE,"total",121,210994,FALSE,20171005
1988,"New Hampshire","NH",33,12,4,"US House",2,"gen",FALSE,FALSE,"Chuck Douglas","republican",FALSE,"total",119742,210994,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",1,"gen",FALSE,FALSE,"James J. florio","democrat",FALSE,"total",141988,203153,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",1,"gen",FALSE,FALSE,"Frank A. Cristaudo","republican",FALSE,"total",60037,203153,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",1,"gen",FALSE,FALSE,"Richard Bartucci","libertarian",FALSE,"total",1128,203153,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",2,"gen",FALSE,FALSE,"Richard A. Schindewolf, Jr.","pro-life conservative",FALSE,"total",2372,204636,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",2,"gen",FALSE,FALSE,"Kirk W. Conover","republican",FALSE,"total",67759,204636,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",2,"gen",FALSE,FALSE,"William J. Hughes","democrat",FALSE,"total",134505,204636,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",3,"gen",FALSE,FALSE,"Frank Pallone, Jr.","democrat",FALSE,"total",117024,226610,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",3,"gen",FALSE,FALSE,"Laura Stewart","libertarian",FALSE,"total",2107,226610,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",3,"gen",FALSE,FALSE,"Joseph Azzolina","republican",FALSE,"total",107479,226610,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",4,"gen",FALSE,FALSE,"Betty Holland","democrat",FALSE,"total",79006,236194,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",4,"gen",FALSE,FALSE,"Jusdon M. Carter","independent",FALSE,"total",1114,236194,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",4,"gen",FALSE,FALSE,"Daniel A. Maiullo, Jr.","libertarian",FALSE,"total",791,236194,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",4,"gen",FALSE,FALSE,"Christopher H. Smith","republican",FALSE,"total",155283,236194,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",5,"gen",FALSE,FALSE,"Marge Roukema","republican",FALSE,"total",175562,231936,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",5,"gen",FALSE,FALSE,"Lee Monaco","democrat",FALSE,"total",54828,231936,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",5,"gen",FALSE,FALSE,"Daniel M. Karlan","libertarian",FALSE,"total",1546,231936,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",6,"gen",FALSE,FALSE,"Peter J. Sica","republican",FALSE,"total",74824,196598,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",6,"gen",FALSE,FALSE,"Howard F. Schoen","libertarian",FALSE,"total",615,196598,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",6,"gen",FALSE,FALSE,"Joan Paltrineri","socialist workers",FALSE,"total",1034,196598,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",6,"gen",FALSE,FALSE,"Bernard J. Dwyer","democrat",FALSE,"total",120125,196598,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",7,"gen",FALSE,FALSE,"James Hely","democrat",FALSE,"total",52189,205539,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",7,"gen",FALSE,FALSE,"Matthew J. Rinaldo","republican",FALSE,"total",153350,205539,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",8,"gen",FALSE,FALSE,"Robert A. Roe","democrat",FALSE,"total",96036,96036,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",9,"gen",FALSE,FALSE,"Roger J. Lane","republican",FALSE,"total",68363,211494,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",9,"gen",FALSE,FALSE,"Robert G. Torricelli","democrat",FALSE,"total",142012,211494,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",9,"gen",FALSE,FALSE,"Richard J. Kemly","poor man's",FALSE,"total",1119,211494,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",10,"gen",FALSE,FALSE,"Donald M. Payne","democrat",FALSE,"total",84681,109473,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",10,"gen",FALSE,FALSE,"Michael Webb","republican",FALSE,"total",13848,109473,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",10,"gen",FALSE,FALSE,"Alvin Curtis","time for change",FALSE,"total",551,109473,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",10,"gen",FALSE,FALSE,"Anthony Imperiale","people's choice",FALSE,"total",5422,109473,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",10,"gen",FALSE,FALSE,"Mindy Birdno","socialist workers",FALSE,"total",4539,109473,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",10,"gen",FALSE,FALSE,"Alan Bowser","independent",FALSE,"total",432,109473,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",11,"gen",FALSE,FALSE,"Dean A. Gallo","republican",FALSE,"total",154654,219427,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",11,"gen",FALSE,FALSE,"John C. Shaw","democrat",FALSE,"total",64773,219427,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",12,"gen",FALSE,FALSE,"Stephen Friedlander","libertarian",FALSE,"total",2023,239537,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",12,"gen",FALSE,FALSE,"Jim Courter","republican",FALSE,"total",165918,239537,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",12,"gen",FALSE,FALSE,"Norman J. Weinstein","democrat",FALSE,"total",71596,239537,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",13,"gen",FALSE,FALSE,"James B. Smith","democrat",FALSE,"total",73561,241031,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",13,"gen",FALSE,FALSE,"H. James Saxton","republican",FALSE,"total",167470,241031,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",14,"gen",FALSE,FALSE,"Fred J. Theemling, Jr.","republican",FALSE,"total",47293,154440,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",14,"gen",FALSE,FALSE,"Frank J. Guarini","democrat",FALSE,"total",104001,154440,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",14,"gen",FALSE,FALSE,"John A. Jones","""""all-peoples congress""""",FALSE,"total",1346,154440,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",14,"gen",FALSE,FALSE,"Peter Galbo","no slogan",FALSE,"total",353,154440,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",14,"gen",FALSE,FALSE,"Christopher White","libertarian",FALSE,"total",1005,154440,FALSE,20171005
1988,"New Jersey","NJ",34,22,12,"US House",14,"gen",FALSE,FALSE,"John Rummel","communist",FALSE,"total",442,154440,FALSE,20171005
1988,"New Mexico","NM",35,85,66,"US House",1,"gen",FALSE,FALSE,"Steven H. Schiff","republican",FALSE,"total",89985,177962,FALSE,20171005
1988,"New Mexico","NM",35,85,66,"US House",1,"gen",FALSE,FALSE,"Allen Montgomery Parkman","libertarian",FALSE,"total",3839,177962,FALSE,20171005
1988,"New Mexico","NM",35,85,66,"US House",1,"gen",FALSE,FALSE,"Tom Udall","democrat",FALSE,"total",84138,177962,FALSE,20171005
1988,"New Mexico","NM",35,85,66,"US House",2,"gen",FALSE,FALSE,"Joe Skeen","republican",FALSE,"total",100324,100324,FALSE,20171005
1988,"New Mexico","NM",35,85,66,"US House",3,"gen",FALSE,FALSE,"Bill Richardson","democrat",FALSE,"total",124938,170892,FALSE,20171005
1988,"New Mexico","NM",35,85,66,"US House",3,"gen",FALSE,FALSE,"Cecilia M. Salazar","republican",FALSE,"total",45954,170892,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",1,"gen",FALSE,FALSE,"Edwaes P. Romaine","republican",FALSE,"total",87812,207951,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",1,"gen",FALSE,FALSE,"George J. Hochbrueckner","citizens against rising electric rates",FALSE,"total",2113,207951,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",1,"gen",FALSE,FALSE,"Edwaes P. Romaine","conservative",FALSE,"total",9097,207951,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",1,"gen",FALSE,FALSE,"Edwaes P. Romaine","right to life",FALSE,"total",5418,207951,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",1,"gen",FALSE,FALSE,"George J. Hochbrueckner","democrat",FALSE,"total",103511,207951,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",2,"gen",FALSE,FALSE,"Joseph Cardino, Jr.","republican",FALSE,"total",55773,174618,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",2,"gen",FALSE,FALSE,"Thomas J. Downey","democrat",FALSE,"total",104765,174618,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",2,"gen",FALSE,FALSE,"Thomas J. Downey","vote children '88",FALSE,"total",2881,174618,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",2,"gen",FALSE,FALSE,"Joseph Cardino, Jr.","conservative",FALSE,"total",7233,174618,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",2,"gen",FALSE,FALSE,"Joseph Cardino, Jr.","right to life",FALSE,"total",3966,174618,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",3,"gen",FALSE,FALSE,"Anthony Signorelli","liberal",FALSE,"total",1223,224306,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",3,"gen",FALSE,FALSE,"Robert J. Consdine","right to life",FALSE,"total",3625,224306,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",3,"gen",FALSE,FALSE,"Robert Previdi","republican",FALSE,"total",80398,224306,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",3,"gen",FALSE,FALSE,"Robert Previdi","conservative",FALSE,"total",10724,224306,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",3,"gen",FALSE,FALSE,"Robert J. Mrazek","democrat",FALSE,"total",128336,224306,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",4,"gen",FALSE,FALSE,"Francis T. Goban","liberal",FALSE,"total",2044,215386,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",4,"gen",FALSE,FALSE,"Margaret T. McGeary","right to life",FALSE,"total",4869,215386,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",4,"gen",FALSE,FALSE,"Francis T. Goban","democrat",FALSE,"total",57435,215386,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",4,"gen",FALSE,FALSE,"Norman F. Lent","conservative",FALSE,"total",15865,215386,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",4,"gen",FALSE,FALSE,"Norman F. Lent","republican",FALSE,"total",135173,215386,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",5,"gen",FALSE,FALSE,"Raymond J. McGrath","republican",FALSE,"total",122058,207313,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",5,"gen",FALSE,FALSE,"Raymond J. McGrath","conservative",FALSE,"total",12823,207313,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",5,"gen",FALSE,FALSE,"William G. Kelly","democrat",FALSE,"total",68930,207313,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",5,"gen",FALSE,FALSE,"James A. Matier","right to life",FALSE,"total",3502,207313,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",6,"gen",FALSE,FALSE,"Floyd H. Flake","liberal",FALSE,"total",4310,110053,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",6,"gen",FALSE,FALSE,"Floyd H. Flake","democrat",FALSE,"total",90196,110053,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",6,"gen",FALSE,FALSE,"Robert L. Brandofino","drug fighter",FALSE,"total",2048,110053,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",6,"gen",FALSE,FALSE,"Robert L. Brandofino","conservative",FALSE,"total",13499,110053,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",7,"gen",FALSE,FALSE,"Gary L. Ackerman","liberal",FALSE,"total",4015,93120,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",7,"gen",FALSE,FALSE,"Gary L. Ackerman","democrat",FALSE,"total",89105,93120,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",8,"gen",FALSE,FALSE,"James H. Scheuer","liberal",FALSE,"total",4195,100240,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",8,"gen",FALSE,FALSE,"James H. Scheuer","democrat",FALSE,"total",96045,100240,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",9,"gen",FALSE,FALSE,"Thomas . Manton","democrat",FALSE,"total",72851,72851,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",10,"gen",FALSE,FALSE,"Charles E. Schumer","democrat",FALSE,"total",102727,136488,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",10,"gen",FALSE,FALSE,"Alice E. Gaffney","conservative",FALSE,"total",5119,136488,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",10,"gen",FALSE,FALSE,"George S. Popielarski","republican",FALSE,"total",24313,136488,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",10,"gen",FALSE,FALSE,"Charles E. Schumer","liberal",FALSE,"total",4329,136488,FALSE,20171005
1988,"New York","NY",36,21,13,"US House",11,"gen",FALSE,FALSE,"Alfred J. Hamel","conservative",FALSE,"total",1271,83158,FALSE,20171005
